timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710340298297,3687,Create Account,200,OK,Thread Group 1-18,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,3687,0,294
1710340298285,3778,Create Account,200,OK,Thread Group 1-3,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,3778,0,324
1710340298292,3809,Create Account,200,OK,Thread Group 1-12,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,3809,0,317
1710340298329,3932,Create Account,200,OK,Thread Group 1-54,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,3932,0,294
1710340298287,4002,Create Account,200,OK,Thread Group 1-6,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4002,0,291
1710340298319,4020,Create Account,200,OK,Thread Group 1-43,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4020,0,290
1710340298301,4076,Create Account,200,OK,Thread Group 1-16,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4076,0,308
1710340298351,4067,Create Account,200,OK,Thread Group 1-83,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4067,0,291
1710340298316,4165,Create Account,200,OK,Thread Group 1-29,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4165,0,293
1710340298303,4242,Create Account,200,OK,Thread Group 1-10,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4242,0,301
1710340298298,4247,Create Account,200,OK,Thread Group 1-19,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4247,0,314
1710340298311,4242,Create Account,200,OK,Thread Group 1-20,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4242,0,300
1710340298285,4302,Create Account,200,OK,Thread Group 1-2,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4302,0,327
1710340298364,4225,Create Account,200,OK,Thread Group 1-96,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4225,0,287
1710340298364,4255,Create Account,200,OK,Thread Group 1-39,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4255,0,295
1710340301985,635,go to website,200,OK,Thread Group 1-18,text,true,,715,281,100,100,http://timetuna.com/,635,0,345
1710340302063,582,go to website,200,OK,Thread Group 1-3,text,true,,715,281,100,100,http://timetuna.com/,582,0,290
1710340298376,4283,Create Account,200,OK,Thread Group 1-79,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4283,0,289
1710340298291,4372,Create Account,200,OK,Thread Group 1-8,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4372,0,322
1710340298307,4356,Create Account,200,OK,Thread Group 1-15,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4356,0,306
1710340302102,577,go to website,200,OK,Thread Group 1-12,text,true,,715,281,100,100,http://timetuna.com/,577,0,288
1710340298376,4315,Create Account,200,OK,Thread Group 1-51,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4314,0,289
1710340298324,4429,Create Account,200,OK,Thread Group 1-49,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4429,0,290
1710340298328,4490,Create Account,200,OK,Thread Group 1-55,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4490,0,291
1710340298376,4443,Create Account,200,OK,Thread Group 1-66,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4443,0,293
1710340298334,4496,Create Account,200,OK,Thread Group 1-61,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4496,0,297
1710340302262,591,go to website,200,OK,Thread Group 1-54,text,true,,715,281,100,100,http://timetuna.com/,591,0,293
1710340298374,4494,Create Account,200,OK,Thread Group 1-95,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4494,0,297
1710340302290,585,go to website,200,OK,Thread Group 1-6,text,true,,715,281,100,100,http://timetuna.com/,585,0,291
1710340298385,4514,Create Account,200,OK,Thread Group 1-58,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4513,0,292
1710340302620,291,create account page,200,OK,Thread Group 1-18,text,true,,715,287,100,100,http://timetuna.com/signup,291,0,0
1710340302340,590,go to website,200,OK,Thread Group 1-43,text,true,,715,281,100,100,http://timetuna.com/,590,0,294
1710340298401,4538,Create Account,200,OK,Thread Group 1-86,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4538,0,295
1710340302645,294,create account page,200,OK,Thread Group 1-3,text,true,,715,287,100,100,http://timetuna.com/signup,294,0,0
1710340298305,4643,Create Account,200,OK,Thread Group 1-17,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4643,0,299
1710340298349,4599,Create Account,200,OK,Thread Group 1-84,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4599,0,290
1710340298399,4569,Create Account,200,OK,Thread Group 1-80,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4569,0,297
1710340302378,590,go to website,200,OK,Thread Group 1-16,text,true,,715,281,100,100,http://timetuna.com/,590,0,293
1710340302680,290,create account page,200,OK,Thread Group 1-12,text,true,,715,287,100,100,http://timetuna.com/signup,290,0,0
1710340302419,587,go to website,200,OK,Thread Group 1-83,text,true,,715,281,100,100,http://timetuna.com/,587,0,292
1710340298347,4687,Create Account,200,OK,Thread Group 1-78,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4687,0,295
1710340302482,589,go to website,200,OK,Thread Group 1-29,text,true,,715,281,100,100,http://timetuna.com/,589,0,293
1710340298314,4778,Create Account,200,OK,Thread Group 1-35,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4778,0,293
1710340298409,4690,Create Account,200,OK,Thread Group 1-98,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4690,0,293
1710340298366,4735,Create Account,200,OK,Thread Group 1-97,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4735,0,290
1710340302546,576,go to website,200,OK,Thread Group 1-19,text,true,,715,281,100,100,http://timetuna.com/,576,0,288
1710340302546,588,go to website,200,OK,Thread Group 1-10,text,true,,715,281,100,100,http://timetuna.com/,588,0,293
1710340302554,586,go to website,200,OK,Thread Group 1-20,text,true,,715,281,100,100,http://timetuna.com/,586,0,292
1710340302853,294,create account page,200,OK,Thread Group 1-54,text,true,,715,287,100,100,http://timetuna.com/signup,294,0,0
1710340298340,4807,Create Account,200,OK,Thread Group 1-72,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4807,0,293
1710340298363,4792,Create Account,200,OK,Thread Group 1-91,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4792,0,293
1710340298287,4870,Create Account,200,OK,Thread Group 1-1,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4870,0,297
1710340302875,292,create account page,200,OK,Thread Group 1-6,text,true,,715,287,100,100,http://timetuna.com/signup,292,0,0
1710340302588,585,go to website,200,OK,Thread Group 1-2,text,true,,715,281,100,100,http://timetuna.com/,584,0,292
1710340298356,4818,Create Account,200,OK,Thread Group 1-89,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4818,0,293
1710340302589,587,go to website,200,OK,Thread Group 1-96,text,true,,715,281,100,100,http://timetuna.com/,586,0,293
1710340302620,579,go to website,200,OK,Thread Group 1-39,text,true,,715,281,100,100,http://timetuna.com/,578,0,289
1710340302911,289,Back to homepage,200,OK,Thread Group 1-18,text,true,,715,281,100,100,http://timetuna.com/,289,0,0
1710340298370,4851,Create Account,200,OK,Thread Group 1-45,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4851,0,293
1710340298364,4857,Create Account,200,OK,Thread Group 1-44,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4857,0,295
1710340302930,297,create account page,200,OK,Thread Group 1-43,text,true,,715,287,100,100,http://timetuna.com/signup,297,0,0
1710340302940,293,Back to homepage,200,OK,Thread Group 1-3,text,true,,715,281,100,100,http://timetuna.com/,293,0,0
1710340302660,587,go to website,200,OK,Thread Group 1-79,text,true,,715,281,100,100,http://timetuna.com/,587,0,293
1710340302664,589,go to website,200,OK,Thread Group 1-8,text,true,,715,281,100,100,http://timetuna.com/,589,0,290
1710340302664,589,go to website,200,OK,Thread Group 1-15,text,true,,715,281,100,100,http://timetuna.com/,589,0,296
1710340302970,289,Back to homepage,200,OK,Thread Group 1-12,text,true,,715,281,100,100,http://timetuna.com/,289,0,0
1710340302969,293,create account page,200,OK,Thread Group 1-16,text,true,,715,287,100,100,http://timetuna.com/signup,293,0,0
1710340302691,577,go to website,200,OK,Thread Group 1-51,text,true,,715,281,100,100,http://timetuna.com/,577,0,288
1710340303006,293,create account page,200,OK,Thread Group 1-83,text,true,,715,287,100,100,http://timetuna.com/signup,293,0,0
1710340298374,4930,Create Account,200,OK,Thread Group 1-71,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4930,0,290
1710340302754,586,go to website,200,OK,Thread Group 1-49,text,true,,715,281,100,100,http://timetuna.com/,586,0,294
1710340298293,5061,Create Account,200,OK,Thread Group 1-13,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5061,0,297
1710340303071,295,create account page,200,OK,Thread Group 1-29,text,true,,715,287,100,100,http://timetuna.com/signup,295,0,0
1710340298308,5064,Create Account,200,OK,Thread Group 1-25,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5064,0,296
1710340298377,4995,Create Account,200,OK,Thread Group 1-52,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,4995,0,294
1710340298303,5078,Create Account,200,OK,Thread Group 1-24,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5078,0,301
1710340298376,5007,Create Account,200,OK,Thread Group 1-50,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5007,0,295
1710340302820,578,go to website,200,OK,Thread Group 1-66,text,true,,715,281,100,100,http://timetuna.com/,578,0,289
1710340302819,585,go to website,200,OK,Thread Group 1-55,text,true,,715,281,100,100,http://timetuna.com/,585,0,293
1710340302831,578,go to website,200,OK,Thread Group 1-61,text,true,,715,281,100,100,http://timetuna.com/,578,0,289
1710340303123,288,create account page,200,OK,Thread Group 1-19,text,true,,715,287,100,100,http://timetuna.com/signup,288,0,0
1710340303134,294,create account page,200,OK,Thread Group 1-10,text,true,,715,287,100,100,http://timetuna.com/signup,294,0,0
1710340298312,5120,Create Account,200,OK,Thread Group 1-30,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5120,0,293
1710340303141,292,create account page,200,OK,Thread Group 1-20,text,true,,715,287,100,100,http://timetuna.com/signup,292,0,0
1710340298289,5146,Create Account,200,OK,Thread Group 1-4,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5146,0,320
1710340298387,5052,Create Account,200,OK,Thread Group 1-62,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5052,0,294
1710340303147,294,Back to homepage,200,OK,Thread Group 1-54,text,true,,715,281,100,100,http://timetuna.com/,294,0,0
1710340302869,577,go to website,200,OK,Thread Group 1-95,text,true,,715,281,100,100,http://timetuna.com/,577,0,288
1710340303168,291,Back to homepage,200,OK,Thread Group 1-6,text,true,,715,281,100,100,http://timetuna.com/,291,0,0
1710340303173,292,create account page,200,OK,Thread Group 1-2,text,true,,715,287,100,100,http://timetuna.com/signup,292,0,0
1710340303176,294,create account page,200,OK,Thread Group 1-96,text,true,,715,287,100,100,http://timetuna.com/signup,293,0,0
1710340302900,578,go to website,200,OK,Thread Group 1-58,text,true,,715,281,100,100,http://timetuna.com/,578,0,288
1710340303199,289,create account page,200,OK,Thread Group 1-39,text,true,,715,287,100,100,http://timetuna.com/signup,289,0,0
1710340303201,289,Go to calendar page,200,OK,Thread Group 1-18,text,true,,715,289,100,100,http://timetuna.com/calendar,289,0,0
1710340298392,5099,Create Account,200,OK,Thread Group 1-68,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5099,0,288
1710340298400,5096,Create Account,200,OK,Thread Group 1-81,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5096,0,296
1710340298321,5194,Create Account,200,OK,Thread Group 1-48,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5194,0,292
1710340303227,293,Back to homepage,200,OK,Thread Group 1-43,text,true,,715,281,100,100,http://timetuna.com/,293,0,0
1710340303234,289,Go to calendar page,200,OK,Thread Group 1-3,text,true,,715,289,100,100,http://timetuna.com/calendar,289,0,0
1710340302940,589,go to website,200,OK,Thread Group 1-86,text,true,,715,281,100,100,http://timetuna.com/,589,0,297
1710340302949,587,go to website,200,OK,Thread Group 1-17,text,true,,715,281,100,100,http://timetuna.com/,587,0,294
1710340302949,587,go to website,200,OK,Thread Group 1-84,text,true,,715,281,100,100,http://timetuna.com/,587,0,294
1710340303247,293,create account page,200,OK,Thread Group 1-79,text,true,,715,287,100,100,http://timetuna.com/signup,293,0,0
1710340303254,289,create account page,200,OK,Thread Group 1-8,text,true,,715,287,100,100,http://timetuna.com/signup,289,0,0
1710340303254,291,create account page,200,OK,Thread Group 1-15,text,true,,715,287,100,100,http://timetuna.com/signup,291,0,0
1710340303261,288,Go to calendar page,200,OK,Thread Group 1-12,text,true,,715,289,100,100,http://timetuna.com/calendar,288,0,0
1710340303262,294,Back to homepage,200,OK,Thread Group 1-16,text,true,,715,281,100,100,http://timetuna.com/,293,0,0
1710340302969,587,go to website,200,OK,Thread Group 1-80,text,true,,715,281,100,100,http://timetuna.com/,587,0,294
1710340303269,290,create account page,200,OK,Thread Group 1-51,text,true,,715,287,100,100,http://timetuna.com/signup,290,0,0
1710340298395,5188,Create Account,200,OK,Thread Group 1-69,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5188,0,301
1710340303299,293,Back to homepage,200,OK,Thread Group 1-83,text,true,,715,281,100,100,http://timetuna.com/,293,0,0
1710340303035,578,go to website,200,OK,Thread Group 1-78,text,true,,715,281,100,100,http://timetuna.com/,578,0,288
1710340303341,292,create account page,200,OK,Thread Group 1-49,text,true,,715,287,100,100,http://timetuna.com/signup,292,0,0
1710340298409,5236,Create Account,200,OK,Thread Group 1-94,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5236,0,288
1710340298316,5338,Create Account,200,OK,Thread Group 1-37,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5338,0,295
1710340298290,5366,Create Account,200,OK,Thread Group 1-7,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5366,0,295
1710340303366,295,Back to homepage,200,OK,Thread Group 1-29,text,true,,715,281,100,100,http://timetuna.com/,295,0,0
1710340298396,5267,Create Account,200,OK,Thread Group 1-75,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5267,0,300
1710340303099,579,go to website,200,OK,Thread Group 1-98,text,true,,715,281,100,100,http://timetuna.com/,579,0,289
1710340303092,586,go to website,200,OK,Thread Group 1-35,text,true,,715,281,100,100,http://timetuna.com/,586,0,294
1710340298336,5348,Create Account,200,OK,Thread Group 1-65,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5348,0,295
1710340303398,288,create account page,200,OK,Thread Group 1-66,text,true,,715,287,100,100,http://timetuna.com/signup,288,0,0
1710340303102,587,go to website,200,OK,Thread Group 1-97,text,true,,715,281,100,100,http://timetuna.com/,587,0,294
1710340303404,291,create account page,200,OK,Thread Group 1-55,text,true,,715,287,100,100,http://timetuna.com/signup,291,0,0
1710340303409,289,create account page,200,OK,Thread Group 1-61,text,true,,715,287,100,100,http://timetuna.com/signup,289,0,0
1710340303411,288,Back to homepage,200,OK,Thread Group 1-19,text,true,,715,281,100,100,http://timetuna.com/,288,0,0
1710340298293,5417,Create Account,200,OK,Thread Group 1-14,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5417,0,320
1710340298303,5413,Create Account,200,OK,Thread Group 1-11,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5413,0,310
1710340298401,5318,Create Account,200,OK,Thread Group 1-82,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5318,0,295
1710340303428,294,Back to homepage,200,OK,Thread Group 1-10,text,true,,715,281,100,100,http://timetuna.com/,294,0,0
1710340303433,293,Back to homepage,200,OK,Thread Group 1-20,text,true,,715,281,100,100,http://timetuna.com/,293,0,0
1710340303148,578,go to website,200,OK,Thread Group 1-72,text,true,,715,281,100,100,http://timetuna.com/,578,0,289
1710340303156,573,go to website,200,OK,Thread Group 1-91,text,true,,715,281,100,100,http://timetuna.com/,573,0,287
1710340303446,288,create account page,200,OK,Thread Group 1-95,text,true,,715,287,100,100,http://timetuna.com/signup,288,0,0
1710340303441,293,Go to calendar page,200,OK,Thread Group 1-54,text,true,,715,289,100,100,http://timetuna.com/calendar,293,0,0
1710340303158,585,go to website,200,OK,Thread Group 1-1,text,true,,715,281,100,100,http://timetuna.com/,585,0,292
1710340303175,575,go to website,200,OK,Thread Group 1-89,text,true,,715,281,100,100,http://timetuna.com/,575,0,288
1710340303459,292,Go to calendar page,200,OK,Thread Group 1-6,text,true,,715,289,100,100,http://timetuna.com/calendar,292,0,0
1710340303465,292,Back to homepage,200,OK,Thread Group 1-2,text,true,,715,281,100,100,http://timetuna.com/,292,0,0
1710340298300,5461,Create Account,200,OK,Thread Group 1-9,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5461,0,298
1710340303470,294,Back to homepage,200,OK,Thread Group 1-96,text,true,,715,281,100,100,http://timetuna.com/,294,0,0
1710340298342,5427,Create Account,200,OK,Thread Group 1-73,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5427,0,291
1710340298407,5362,Create Account,200,OK,Thread Group 1-92,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5362,0,289
1710340303478,291,create account page,200,OK,Thread Group 1-58,text,true,,715,287,100,100,http://timetuna.com/signup,291,0,0
1710340303489,290,Back to homepage,200,OK,Thread Group 1-39,text,true,,715,281,100,100,http://timetuna.com/,290,0,0
1710340303222,578,go to website,200,OK,Thread Group 1-45,text,true,,715,281,100,100,http://timetuna.com/,578,0,289
1710340303222,585,go to website,200,OK,Thread Group 1-44,text,true,,715,281,100,100,http://timetuna.com/,585,0,293
1710340303521,295,Go to calendar page,200,OK,Thread Group 1-43,text,true,,715,289,100,100,http://timetuna.com/calendar,295,0,0
1710340303530,292,create account page,200,OK,Thread Group 1-86,text,true,,715,287,100,100,http://timetuna.com/signup,292,0,0
1710340303537,293,create account page,200,OK,Thread Group 1-17,text,true,,715,287,100,100,http://timetuna.com/signup,293,0,0
1710340303537,293,create account page,200,OK,Thread Group 1-84,text,true,,715,287,100,100,http://timetuna.com/signup,293,0,0
1710340303543,288,Back to homepage,200,OK,Thread Group 1-8,text,true,,715,281,100,100,http://timetuna.com/,288,0,0
1710340303541,292,Back to homepage,200,OK,Thread Group 1-79,text,true,,715,281,100,100,http://timetuna.com/,292,0,0
1710340303545,291,Back to homepage,200,OK,Thread Group 1-15,text,true,,715,281,100,100,http://timetuna.com/,291,0,0
1710340303556,294,create account page,200,OK,Thread Group 1-80,text,true,,715,287,100,100,http://timetuna.com/signup,294,0,0
1710340303556,294,Go to calendar page,200,OK,Thread Group 1-16,text,true,,715,289,100,100,http://timetuna.com/calendar,294,0,0
1710340303560,290,Back to homepage,200,OK,Thread Group 1-51,text,true,,715,281,100,100,http://timetuna.com/,290,0,0
1710340298415,5441,Create Account,200,OK,Thread Group 1-100,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5441,0,289
1710340298356,5527,Create Account,200,OK,Thread Group 1-33,text,true,,277,441,100,100,http://20.45.152.9:5050/api/users/signup,5527,0,292
1710340303593,292,Go to calendar page,200,OK,Thread Group 1-83,text,true,,715,289,100,100,http://timetuna.com/calendar,292,0,0
1710340303305,588,go to website,200,OK,Thread Group 1-71,text,true,,715,281,100,100,http://timetuna.com/,588,0,294
1710340303613,289,create account page,200,OK,Thread Group 1-78,text,true,,715,287,100,100,http://timetuna.com/signup,289,0,0
